Date,Mid
12 12 2019,0.99188
11 12 2019,0.99238
10 12 2019,0.99351
9 12 2019,0.99005
6 12 2019,0.99743
5 12 2019,0.99705
4 12 2019,0.99099
3 12 2019,0.98681
2 12 2019,0.98743
29 11 2019,0.99169
28 11 2019,0.99611
27 11 2019,0.99411
26 11 2019,0.99507
25 11 2019,0.99654
22 11 2019,0.99675
21 11 2019,0.98537
20 11 2019,0.98671
19 11 2019,0.98525
18 11 2019,0.98458
15 11 2019,0.98037
14 11 2019,0.98617
13 11 2019,0.98439
12 11 2019,0.98785
11 11 2019,0.98768
8 11 2019,0.98567
7 11 2019,0.989
6 11 2019,0.99127
5 11 2019,0.99325
4 11 2019,0.98965
1 11 2019,0.99132
31 10 2019,0.99559
30 10 2019,0.99265
29 10 2019,0.99715
28 10 2019,0.99738
25 10 2019,1.0013
24 10 2019,1.00117
23 10 2019,1.0012
22 10 2019,1.00043
21 10 2019,1.00003
18 10 2019,1.00294
17 10 2019,1.00484
16 10 2019,1.00156
15 10 2019,1.00253
14 10 2019,0.99968
11 10 2019,0.99724
10 10 2019,0.9985
9 10 2019,0.99646
8 10 2019,0.99082
7 10 2019,0.98763
4 10 2019,0.98916
3 10 2019,0.98315
2 10 2019,0.97881
1 10 2019,0.97803
30 09 2019,0.97467
27 09 2019,0.9712
26 09 2019,0.96861
25 09 2019,0.96625
24 09 2019,0.95987
23 09 2019,0.96153
20 09 2019,0.96227
19 09 2019,0.95761
18 09 2019,0.95682
17 09 2019,0.95608
16 09 2019,0.95856
13 09 2019,0.9634
12 09 2019,0.9607
11 09 2019,0.95872
10 09 2019,0.95485
9 09 2019,0.95343
6 09 2019,0.95631
5 09 2019,0.9565
4 09 2019,0.94669
3 09 2019,0.94533
2 09 2019,0.94701
30 08 2019,0.94906
29 08 2019,0.94955
28 08 2019,0.95644
27 08 2019,0.95092
26 08 2019,0.9519
23 08 2019,0.95142
22 08 2019,0.94484
21 08 2019,0.94394
20 08 2019,0.94754
19 08 2019,0.95119
16 08 2019,0.95101
15 08 2019,0.94343
14 08 2019,0.94057
13 08 2019,0.93978
12 08 2019,0.93672
9 08 2019,0.94169
8 08 2019,0.94446
7 08 2019,0.93886
6 08 2019,0.93794
5 08 2019,0.9357
2 08 2019,0.93284
1 08 2019,0.93886
31 07 2019,0.93604
30 07 2019,0.92911
29 07 2019,0.92719
26 07 2019,0.92194
25 07 2019,0.92925
24 07 2019,0.93459
23 07 2019,0.939
22 07 2019,0.93919
19 07 2019,0.93583
18 07 2019,0.94292
17 07 2019,0.93584
16 07 2019,0.93142
15 07 2019,0.9305
12 07 2019,0.92626
11 07 2019,0.93111
10 07 2019,0.93393
9 07 2019,0.93745
8 07 2019,0.9333
5 07 2019,0.94076
4 07 2019,0.9453
3 07 2019,0.95762
2 07 2019,0.96161
1 07 2019,0.96398
28 06 2019,0.9586
27 06 2019,0.96539
26 06 2019,0.95938
25 06 2019,0.96285
24 06 2019,0.9666
21 06 2019,0.97562
20 06 2019,0.97802
19 06 2019,0.98319
18 06 2019,0.97685
17 06 2019,0.9743
14 06 2019,0.97443
13 06 2019,0.97678
12 06 2019,0.97159
11 06 2019,0.97409
10 06 2019,0.97409
7 06 2019,0.97838
6 06 2019,0.98625
5 06 2019,0.98926
4 06 2019,0.9879
3 06 2019,0.98793
31 05 2019,0.9882
30 05 2019,0.98677
29 05 2019,0.98459
28 05 2019,0.98557
27 05 2019,0.99009
24 05 2019,0.989
23 05 2019,0.98531
22 05 2019,0.99147
21 05 2019,0.99177
20 05 2019,0.99247
17 05 2019,0.99435
16 05 2019,0.98978
15 05 2019,0.98725
14 05 2019,0.98497
13 05 2019,0.9755
10 05 2019,0.98341
9 05 2019,0.98448
8 05 2019,0.98363
7 05 2019,0.98127
6 05 2019,0.97875
3 05 2019,0.98146
2 05 2019,0.98179
1 05 2019,0.99139
30 04 2019,0.9934
29 04 2019,0.98842
26 04 2019,0.99387
25 04 2019,0.98818
24 04 2019,0.98929
23 04 2019,0.99609
22 04 2019,0.99575
19 04 2019,0.99383
18 04 2019,0.99993
17 04 2019,0.99959
16 04 2019,0.99727
15 04 2019,1.0003
12 04 2019,0.99923
11 04 2019,1.00328
10 04 2019,0.9973
9 04 2019,0.99425
8 04 2019,0.99716
5 04 2019,0.99738
4 04 2019,0.98958
3 04 2019,0.99099
2 04 2019,0.9849
1 04 2019,0.98388
29 03 2019,0.97603
28 03 2019,0.98158
27 03 2019,0.97826
