Date,Mid
14 11 2013,1.2576
13 11 2013,1.26381
12 11 2013,1.26316
11 11 2013,1.25566
8 11 2013,1.2503
7 11 2013,1.24825
6 11 2013,1.25159
5 11 2013,1.25599
4 11 2013,1.25811
1 11 2013,1.24517
31 10 2013,1.24993
30 10 2013,1.24328
29 10 2013,1.23648
28 10 2013,1.23659
25 10 2013,1.25016
24 10 2013,1.25403
23 10 2013,1.25151
22 10 2013,1.25317
21 10 2013,1.25816
18 10 2013,1.2683
17 10 2013,1.28169
16 10 2013,1.27826
15 10 2013,1.26972
14 10 2013,1.27153
11 10 2013,1.27285
10 10 2013,1.28228
9 10 2013,1.29153
8 10 2013,1.29351
7 10 2013,1.29279
4 10 2013,1.30049
3 10 2013,1.305
2 10 2013,1.30824
1 10 2013,1.31499
30 09 2013,1.31578
27 09 2013,1.32362
26 09 2013,1.32384
25 09 2013,1.32535
24 09 2013,1.32209
23 09 2013,1.32162
20 09 2013,1.31958
19 09 2013,1.31559
18 09 2013,1.32159
17 09 2013,1.31367
16 09 2013,1.31223
13 09 2013,1.31259
12 09 2013,1.31412
11 09 2013,1.30755
10 09 2013,1.31867
9 09 2013,1.31086
6 09 2013,1.30809
5 09 2013,1.31051
4 09 2013,1.30964
3 09 2013,1.30647
2 09 2013,1.31414
30 08 2013,1.32325
29 08 2013,1.33197
28 08 2013,1.33376
27 08 2013,1.33405
26 08 2013,1.33014
23 08 2013,1.33162
22 08 2013,1.33149
21 08 2013,1.33569
20 08 2013,1.32684
19 08 2013,1.31999
16 08 2013,1.32151
15 08 2013,1.32252
14 08 2013,1.32375
13 08 2013,1.31732
12 08 2013,1.30795
9 08 2013,1.30318
8 08 2013,1.30837
7 08 2013,1.31549
6 08 2013,1.31227
5 08 2013,1.32741
2 08 2013,1.31491
1 08 2013,1.31116
31 07 2013,1.32162
30 07 2013,1.32003
29 07 2013,1.33112
26 07 2013,1.33238
25 07 2013,1.34606
24 07 2013,1.33966
23 07 2013,1.34461
22 07 2013,1.33707
19 07 2013,1.32493
18 07 2013,1.32329
17 07 2013,1.32416
16 07 2013,1.31425
15 07 2013,1.31298
12 07 2013,1.30652
11 07 2013,1.31303
10 07 2013,1.3186
9 07 2013,1.31961
8 07 2013,1.32853
5 07 2013,1.32597
4 07 2013,1.32601
3 07 2013,1.31296
2 07 2013,1.31563
1 07 2013,1.31433
28 06 2013,1.31602
27 06 2013,1.30831
26 06 2013,1.31429
25 06 2013,1.32158
24 06 2013,1.3108
21 06 2013,1.31057
20 06 2013,1.30353
19 06 2013,1.30122
18 06 2013,1.29308
17 06 2013,1.29681
14 06 2013,1.28627
13 06 2013,1.2736
12 06 2013,1.26664
11 06 2013,1.26772
10 06 2013,1.28144
7 06 2013,1.27062
6 06 2013,1.27771
5 06 2013,1.27647
4 06 2013,1.27186
3 06 2013,1.27879
31 05 2013,1.29425
30 05 2013,1.30491
29 05 2013,1.29335
28 05 2013,1.29484
27 05 2013,1.29578
24 05 2013,1.29607
23 05 2013,1.29404
22 05 2013,1.30707
21 05 2013,1.30601
20 05 2013,1.30477
17 05 2013,1.30496
16 05 2013,1.3047
15 05 2013,1.30819
14 05 2013,1.29972
13 05 2013,1.30443
10 05 2013,1.30155
9 05 2013,1.29821
8 05 2013,1.30363
7 05 2013,1.31876
6 05 2013,1.33848
3 05 2013,1.33413
2 05 2013,1.34116
1 05 2013,1.34007
30 04 2013,1.34005
29 04 2013,1.33915
26 04 2013,1.34611
25 04 2013,1.34456
24 04 2013,1.33149
23 04 2013,1.33191
22 04 2013,1.32349
19 04 2013,1.33458
18 04 2013,1.33412
17 04 2013,1.35045
16 04 2013,1.34891
15 04 2013,1.35238
12 04 2013,1.34577
11 04 2013,1.3463
10 04 2013,1.3539
9 04 2013,1.36321
8 04 2013,1.3747
5 04 2013,1.36094
4 04 2013,1.35416
3 04 2013,1.38327
2 04 2013,1.37749
1 04 2013,1.37897
29 03 2013,1.38221
28 03 2013,1.37467
27 03 2013,1.37016
26 03 2013,1.38575
25 03 2013,1.41449
22 03 2013,1.41875
21 03 2013,1.3906
20 03 2013,1.39066
19 03 2013,1.39282
18 03 2013,1.38944
15 03 2013,1.37798
14 03 2013,1.37602
13 03 2013,1.37513
12 03 2013,1.37371
11 03 2013,1.38808
8 03 2013,1.37765
7 03 2013,1.37907
6 03 2013,1.36388
5 03 2013,1.36419
4 03 2013,1.33775
1 03 2013,1.34367
28 02 2013,1.3347
27 02 2013,1.33504
26 02 2013,1.31745
25 02 2013,1.33833
22 02 2013,1.33849
21 02 2013,1.35963
20 02 2013,1.35419
19 02 2013,1.35846
18 02 2013,1.35327
15 02 2013,1.34978
14 02 2013,1.34616
13 02 2013,1.35715
12 02 2013,1.36993
11 02 2013,1.36856
8 02 2013,1.37987
7 02 2013,1.38764
6 02 2013,1.37539
5 02 2013,1.36776
4 02 2013,1.36777
1 02 2013,1.36532
31 01 2013,1.38817
30 01 2013,1.4097
29 01 2013,1.3997
28 01 2013,1.4097
25 01 2013,1.42046
24 01 2013,1.4259
23 01 2013,1.43712
22 01 2013,1.44408
21 01 2013,1.451
18 01 2013,1.44985
17 01 2013,1.43779
16 01 2013,1.44135
15 01 2013,1.44407
14 01 2013,1.43582
11 01 2013,1.43961
10 01 2013,1.4332
9 01 2013,1.44249
8 01 2013,1.44064
7 01 2013,1.44439
4 01 2013,1.42485
3 01 2013,1.42394
2 01 2013,1.41764
1 01 2013,1.43747
31 12 2012,1.41763
28 12 2012,1.42763
27 12 2012,1.40893
26 12 2012,1.43217
25 12 2012,1.42017
24 12 2012,1.42494
21 12 2012,1.43962
20 12 2012,1.43307
19 12 2012,1.43682
18 12 2012,1.45094
17 12 2012,1.43772
14 12 2012,1.43564
13 12 2012,1.44234
12 12 2012,1.42151
11 12 2012,1.41518
10 12 2012,1.41118
7 12 2012,1.41542
6 12 2012,1.41416
5 12 2012,1.416
4 12 2012,1.39749
3 12 2012,1.40298
30 11 2012,1.42634
29 11 2012,1.43619
28 11 2012,1.4317
27 11 2012,1.44279
26 11 2012,1.45388
23 11 2012,1.45254
22 11 2012,1.45014
21 11 2012,1.44339
20 11 2012,1.43702
19 11 2012,1.42856
16 11 2012,1.41888
15 11 2012,1.42549
14 11 2012,1.43542
13 11 2012,1.4409
12 11 2012,1.43028
9 11 2012,1.43063
8 11 2012,1.42077
7 11 2012,1.41776
6 11 2012,1.44397
5 11 2012,1.4412
2 11 2012,1.43468
1 11 2012,1.45087
31 10 2012,1.45816
30 10 2012,1.46908
29 10 2012,1.45749
26 10 2012,1.46348
25 10 2012,1.44888
24 10 2012,1.43272
23 10 2012,1.43954
22 10 2012,1.42806
19 10 2012,1.43163
18 10 2012,1.41432
17 10 2012,1.4087
16 10 2012,1.4099
15 10 2012,1.4047
12 10 2012,1.41561
11 10 2012,1.43088
10 10 2012,1.42488
9 10 2012,1.4236
8 10 2012,1.41552
5 10 2012,1.41163
4 10 2012,1.42441
3 10 2012,1.41914
2 10 2012,1.44087
1 10 2012,1.43648
