Date,Mid
18 02 2013,42.4975
15 02 2013,42.465
14 02 2013,42.255
13 02 2013,42.28
12 02 2013,42.1875
11 02 2013,42.145
8 02 2013,42.2375
7 02 2013,42.2825
6 02 2013,42.4275
5 02 2013,42.4275
4 02 2013,42.4275
1 02 2013,42.515
31 01 2013,42.455
30 01 2013,42.3325
29 01 2013,42.485
28 01 2013,42.6425
25 01 2013,42.515
24 01 2013,42.445
23 01 2013,42.38
22 01 2013,42.405
21 01 2013,42.64
18 01 2013,42.545
17 01 2013,42.495
16 01 2013,42.52
15 01 2013,42.495
14 01 2013,42.5825
11 01 2013,42.3325
10 01 2013,42.2325
9 01 2013,42.15
8 01 2013,41.925
7 01 2013,42.1475
4 01 2013,42.16
3 01 2013,42.11
2 01 2013,42.225
1 01 2013,42.405
31 12 2012,42.4025
28 12 2012,42.6175
27 12 2012,42.7125
26 12 2012,42.84
25 12 2012,43.0425
24 12 2012,42.9375
21 12 2012,42.9325
20 12 2012,43.055
19 12 2012,43.235
18 12 2012,42.9125
17 12 2012,42.745
14 12 2012,42.88
13 12 2012,42.9
12 12 2012,43.0575
11 12 2012,43.0625
10 12 2012,43.175
7 12 2012,43.3325
6 12 2012,43.4825
5 12 2012,43.575
4 12 2012,43.5925
3 12 2012,43.4175
30 11 2012,43.4875
29 11 2012,43.365
28 11 2012,43.46
27 11 2012,43.6675
26 11 2012,43.6675
23 11 2012,43.53
22 11 2012,43.39
21 11 2012,43.3675
20 11 2012,43.335
19 11 2012,43.3025
16 11 2012,43.2325
15 11 2012,43.2425
14 11 2012,43.15
13 11 2012,43.2125
12 11 2012,43.2125
9 11 2012,43.26
8 11 2012,43.125
7 11 2012,43.2725
6 11 2012,43.315
5 11 2012,43.37
2 11 2012,43.4275
1 11 2012,43.575
31 10 2012,43.395
30 10 2012,43.4325
29 10 2012,43.13
26 10 2012,43.1775
25 10 2012,43.235
24 10 2012,43.2925
23 10 2012,43.295
22 10 2012,43.14
19 10 2012,43.105
18 10 2012,42.8875
17 10 2012,42.965
16 10 2012,42.93
15 10 2012,43.08
12 10 2012,42.94
11 10 2012,42.87
10 10 2012,42.9
9 10 2012,42.64
8 10 2012,42.8025
5 10 2012,42.935
4 10 2012,43.215
3 10 2012,43.2775
2 10 2012,43.185
1 10 2012,43.285
