Date,Mid
31 10 2013,1.53603
30 10 2013,1.54041
29 10 2013,1.54767
28 10 2013,1.56406
25 10 2013,1.568
24 10 2013,1.56639
23 10 2013,1.56665
22 10 2013,1.56911
21 10 2013,1.57596
18 10 2013,1.58338
17 10 2013,1.58161
16 10 2013,1.57949
15 10 2013,1.59087
14 10 2013,1.59923
11 10 2013,1.60904
10 10 2013,1.60656
9 10 2013,1.61445
8 10 2013,1.61265
7 10 2013,1.61567
4 10 2013,1.61892
3 10 2013,1.61459
2 10 2013,1.61749
1 10 2013,1.61981
30 09 2013,1.62199
27 09 2013,1.6233
26 09 2013,1.62632
25 09 2013,1.61843
24 09 2013,1.61613
23 09 2013,1.61422
20 09 2013,1.61305
19 09 2013,1.61188
18 09 2013,1.60513
17 09 2013,1.60206
16 09 2013,1.59233
13 09 2013,1.58984
12 09 2013,1.58444
11 09 2013,1.59578
10 09 2013,1.59061
9 09 2013,1.58617
6 09 2013,1.58912
5 09 2013,1.58722
4 09 2013,1.5825
3 09 2013,1.58884
2 09 2013,1.59113
30 08 2013,1.60234
29 08 2013,1.60039
28 08 2013,1.60158
27 08 2013,1.59563
26 08 2013,1.58873
23 08 2013,1.595
22 08 2013,1.59698
21 08 2013,1.5867
20 08 2013,1.58183
19 08 2013,1.58718
16 08 2013,1.58609
15 08 2013,1.58919
14 08 2013,1.58442
13 08 2013,1.57098
12 08 2013,1.56743
9 08 2013,1.57034
8 08 2013,1.56399
7 08 2013,1.5673
6 08 2013,1.58293
5 08 2013,1.57401
2 08 2013,1.57156
1 08 2013,1.58633
31 07 2013,1.58325
30 07 2013,1.59548
29 07 2013,1.59138
26 07 2013,1.58997
25 07 2013,1.58222
24 07 2013,1.5877
23 07 2013,1.57442
22 07 2013,1.56682
19 07 2013,1.57768
18 07 2013,1.58489
17 07 2013,1.58211
16 07 2013,1.57981
15 07 2013,1.56919
12 07 2013,1.5691
11 07 2013,1.57654
10 07 2013,1.57533
9 07 2013,1.58163
8 07 2013,1.58169
5 07 2013,1.58955
4 07 2013,1.58222
3 07 2013,1.58115
2 07 2013,1.58049
1 07 2013,1.5832
28 06 2013,1.57586
27 06 2013,1.57097
26 06 2013,1.57257
25 06 2013,1.5689
24 06 2013,1.5657
21 06 2013,1.56248
20 06 2013,1.55668
19 06 2013,1.55738
18 06 2013,1.54867
17 06 2013,1.54363
14 06 2013,1.53347
13 06 2013,1.53226
12 06 2013,1.53163
11 06 2013,1.53321
10 06 2013,1.53279
7 06 2013,1.5483
6 06 2013,1.54567
5 06 2013,1.54248
4 06 2013,1.5494
3 06 2013,1.56201
31 05 2013,1.56475
30 05 2013,1.55123
29 05 2013,1.55422
28 05 2013,1.55407
27 05 2013,1.54135
24 05 2013,1.54591
23 05 2013,1.56694
22 05 2013,1.56285
21 05 2013,1.55847
20 05 2013,1.56765
17 05 2013,1.5674
16 05 2013,1.56607
15 05 2013,1.54979
14 05 2013,1.55427
13 05 2013,1.55132
10 05 2013,1.54658
9 05 2013,1.54779
8 05 2013,1.55829
7 05 2013,1.56673
6 05 2013,1.56278
3 05 2013,1.57091
2 05 2013,1.55988
1 05 2013,1.56479
30 04 2013,1.55951
29 04 2013,1.56869
26 04 2013,1.57041
25 04 2013,1.5596
24 04 2013,1.55081
23 04 2013,1.5437
22 04 2013,1.54949
19 04 2013,1.55228
18 04 2013,1.56326
17 04 2013,1.56406
16 04 2013,1.58043
15 04 2013,1.57534
12 04 2013,1.57294
11 04 2013,1.582
10 04 2013,1.59111
9 04 2013,1.6063
8 04 2013,1.59349
5 04 2013,1.59157
4 04 2013,1.60883
3 04 2013,1.60562
2 04 2013,1.60305
1 04 2013,1.604
29 03 2013,1.59476
28 03 2013,1.5947
27 03 2013,1.60854
26 03 2013,1.61243
25 03 2013,1.60965
22 03 2013,1.59727
21 03 2013,1.59993
20 03 2013,1.59967
19 03 2013,1.59516
18 03 2013,1.57891
15 03 2013,1.57727
14 03 2013,1.57109
13 03 2013,1.57437
12 03 2013,1.58175
11 03 2013,1.5764
8 03 2013,1.57483
7 03 2013,1.55753
6 03 2013,1.56661
5 03 2013,1.55535
4 03 2013,1.54428
1 03 2013,1.54586
28 02 2013,1.54839
27 02 2013,1.54308
26 02 2013,1.55768
25 02 2013,1.55795
22 02 2013,1.56258
21 02 2013,1.55767
20 02 2013,1.56327
19 02 2013,1.55631
18 02 2013,1.54447
15 02 2013,1.53421
14 02 2013,1.54991
13 02 2013,1.57355
12 02 2013,1.5702
11 02 2013,1.57918
8 02 2013,1.57978
7 02 2013,1.57687
6 02 2013,1.57778
5 02 2013,1.58605
4 02 2013,1.58796
1 02 2013,1.59576
31 01 2013,1.59899
30 01 2013,1.59403
29 01 2013,1.61163
28 01 2013,1.62145
25 01 2013,1.61783
24 01 2013,1.62514
23 01 2013,1.62978
22 01 2013,1.64059
21 01 2013,1.63671
18 01 2013,1.62792
17 01 2013,1.6373
16 01 2013,1.6493
15 01 2013,1.64522
14 01 2013,1.64633
11 01 2013,1.65148
10 01 2013,1.65408
9 01 2013,1.64521
8 01 2013,1.63861
7 01 2013,1.62794
4 01 2013,1.62361
3 01 2013,1.61312
2 01 2013,1.63133
1 01 2013,1.63163
31 12 2012,1.63875
28 12 2012,1.62572
27 12 2012,1.64251
26 12 2012,1.62973
25 12 2012,1.62932
24 12 2012,1.64209
21 12 2012,1.63724
20 12 2012,1.63278
19 12 2012,1.64044
18 12 2012,1.6274
17 12 2012,1.62962
14 12 2012,1.63303
13 12 2012,1.61525
12 12 2012,1.61218
11 12 2012,1.60563
10 12 2012,1.61424
7 12 2012,1.61367
6 12 2012,1.61049
5 12 2012,1.59095
4 12 2012,1.59053
3 12 2012,1.60563
30 11 2012,1.59706
29 11 2012,1.60005
28 11 2012,1.60577
27 11 2012,1.60818
26 11 2012,1.60683
23 11 2012,1.60521
22 11 2012,1.60603
21 11 2012,1.59971
20 11 2012,1.59888
19 11 2012,1.59565
16 11 2012,1.60031
15 11 2012,1.60693
14 11 2012,1.62411
13 11 2012,1.61996
12 11 2012,1.61893
9 11 2012,1.61564
8 11 2012,1.61905
7 11 2012,1.63688
6 11 2012,1.63745
5 11 2012,1.6226
2 11 2012,1.63633
1 11 2012,1.64009
31 10 2012,1.64426
30 10 2012,1.63536
29 10 2012,1.64221
26 10 2012,1.63678
25 10 2012,1.63313
24 10 2012,1.64446
23 10 2012,1.64721
22 10 2012,1.65033
19 10 2012,1.63997
18 10 2012,1.62723
17 10 2012,1.61795
16 10 2012,1.61198
15 10 2012,1.62247
12 10 2012,1.62356
11 10 2012,1.61659
10 10 2012,1.62503
9 10 2012,1.61903
8 10 2012,1.61932
5 10 2012,1.62903
4 10 2012,1.63424
3 10 2012,1.63627
2 10 2012,1.64017
1 10 2012,1.63643
